Frequency_Hz,Magnitude_dB,Phase_deg
354813.38923356927,20.256588966785664,-179.99824409796338
363078.054770095,20.256588967068897,-179.99828406748426
371535.22909716604,20.256588967339372,-179.99832312657313
380189.39632055454,20.25658896759768,-179.99836129718324
389045.1449942738,20.256588967844355,-179.99839859862044
398107.1705534903,20.25658896807993,-179.99843505066238
407380.2778041056,20.256588968304907,-179.9984706732583
416869.3834703281,20.256588968519754,-179.99850548529588
426579.5188015852,20.256588968724934,-179.99853950430006
436515.8322401583,20.256588968920877,-179.99857274924094
446683.5921509552,20.256588969108,-179.99860523774544
457088.1896148669,20.25658896928671,-179.99863698610662
467735.1412871899,20.25658896945736,-179.9986680120907
478630.0923226299,20.25658896962035,-179.99869833183715
489778.8193684375,20.25658896977599,-179.9987279614219
501187.2336272634,20.25658896992463,-179.99875691655495
512861.3839913558,20.256588970066577,-179.99878521258873
524807.4602497633,20.25658897020214,-179.99881286452617
537031.7963702432,20.2565889703316,-179.99883988702862
549540.8738576148,20.256588970455226,-179.99886629442383
562341.3251903391,20.256588970573294,-179.9988921007134
575439.9373371467,20.256588970686046,-179.99891731958002
588843.6553555785,20.25658897079373,-179.9989419643952
602559.586074347,20.256588970896562,-179.99896604822587
616595.0018614712,20.256588970994763,-179.99898958384165
630957.344480182,20.256588971088554,-179.9990125837214
645654.2290346441,20.256588971178115,-179.99903506005995
660693.4480075843,20.256588971263653,-179.99905702477457
676082.9753919698,20.256588971345334,-179.99907848951128
691830.9709189242,20.25658897142334,-179.99909946565091
707945.7843841253,20.256588971497838,-179.99911996431533
724435.9600749771,20.256588971568977,-179.99913999637315
741310.2413009043,20.256588971636923,-179.99915957244568
758577.5750291703,20.256588971701802,-179.9991787029124
776247.1166286779,20.25658897176377,-179.99919739791653
794328.2347242674,20.256588971822936,-179.99921566799213
812830.5161640848,20.256588971879452,-179.99923352096076
831763.7711026561,20.256588971933418,-179.99925096815375
851138.0382023612,20.256588971984954,-179.99926801820015
870963.5899560649,20.256588972034173,-179.99928468014014
891250.9381337294,20.256588972081175,-179.99930096342976
912010.8393558932,20.256588972126064,-179.99931687483718
933254.3007969741,20.256588972168935,-179.99933242528604
954992.5860214186,20.256588972209872,-179.9993476211559
977237.2209557928,20.25658897224897,-179.99936247050383
999999.9999999817,20.25658897228631,-179.99937698244688
1023292.9922807354,20.25658897232196,-179.99939116405778
1047128.5480508803,20.256588972356013,-179.9994050228558
1071519.3052375866,20.256588972388528,-179.99941856618906
1096478.1961431648,20.25658897241959,-179.99943180123842
1122018.4543019426,20.256588972449244,-179.99944473502129
1148153.6214968613,20.256588972477566,-179.99945737439532
1174897.5549395075,20.256588972504616,-179.99946972606205
1202264.4346173904,20.256588972530448,-179.99948179657054
1230268.7708123585,20.256588972555114,-179.9994935923207
1258925.4117941435,20.25658897257867,-179.9995051195668
1288249.5516931096,20.25658897260117,-179.99951638442076
1318256.738556382,20.25658897262265,-179.99952739409875
1348962.882591628,20.256588972643172,-179.99953815070734
1380384.2646028586,20.25658897266277,-179.99954866368074
1412537.5446227274,20.25658897268148,-179.99955893734966
1445439.7707459,20.25658897269935,-179.9995689771613
1479108.3881681792,20.256588972716415,-179.99957878968235
1513561.2484361792,20.25658897273271,-179.99958837638462
1548816.6189124517,20.256588972748276,-179.99959774732545
1584893.1924610832,20.25658897276314,-179.9996069024991
1621810.097358899,20.256588972777333,-179.99961585173406
1659586.907437529,20.256588972790894,-179.99962459604447
1698243.6524617118,20.256588972803836,-179.99963314006663
1737800.8287493421,20.256588972816203,-179.99964149206167
1778279.4100388887,20.256588972828006,-179.99964965272696
1819700.8586099485,20.256588972839285,-179.9996576263894
1862087.1366628318,20.256588972850054,-179.99966542100768
1905460.7179632105,20.25658897286034,-179.99967303574022
1949844.5997580078,20.256588972870155,-179.99968047835543
1995262.3149688412,20.256588972879538,-179.99968775155602
2041737.94466949,20.256588972888494,-179.99969485919837
2089296.1308539992,20.25658897289704,-179.99970180505102
2137962.0895021907,20.25658897290521,-179.99970859279676
2187761.62394951,20.25658897291301,-179.99971522603454
2238721.138568296,20.25658897292046,-179.99972170828138
2290867.6527677285,20.256588972927574,-179.99972804297428
2344228.8153198767,20.256588972934374,-179.99973423347197
2398832.919019444,20.256588972940857,-179.99974028305672
2454708.9156849827,20.25658897294705,-179.9997461949361
2511886.431509531,20.256588972952972,-179.99975197224472
2570395.7827688134,20.256588972958628,-179.9997576180457
2630267.99189533,20.256588972964018,-179.99976313533256
2691534.803926863,20.256588972969173,-179.99976852703065
2754228.703338112,20.256588972974097,-179.99977379599872
2818382.931264398,20.256588972978797,-179.9997789450304
2884031.503126549,20.256588972983284,-179.99978397685584
2951209.2266663276,20.256588972987576,-179.99978889414294
3019951.7204019567,20.256588972991665,-179.99979370198577
3090295.4325135294,20.256588972995576,-179.99979839547163
3162277.6601683167,20.256588972999307,-179.999802984551
3235936.5692962185,20.25658897300287,-179.99980746917012
3311311.2148258453,20.25658897300628,-179.99981185170685
3388441.561391958,20.25658897300953,-179.9998161344849
3467368.5045252475,20.25658897301264,-179.99982032226183
3548133.892335684,20.256588973015607,-179.99982440979622
3630780.547700941,20.256588973018438,-179.99982840671726
3715352.290971651,20.256588973021138,-179.99983231514406
3801893.963205536,20.256588973023717,-179.99983612968717
3890451.449942728,20.256588973026194,-179.99983985983087
3981071.7055348926,20.256588973028546,-179.99984350506617
4073802.7780410456,20.256588973030794,-179.9998470698126
4168693.8347032703,20.256588973032944,-179.99985054849842
4265795.188015841,20.256588973034994,-179.99985395042995
4365158.322401572,20.25658897303696,-179.99985727492404
4466835.921509542,20.256588973038827,-179.9998605237434
4570881.896148658,20.256588973040614,-179.9998636986106
4677351.412871888,20.256588973042327,-179.99986680120904
4786300.923226287,20.256588973043954,-179.99986983318368
4897788.193684363,20.256588973045506,-179.99987279614214
5011872.3362726215,20.256588973046988,-179.99987569165546
5128613.839913545,20.25658897304841,-179.99987852125884
5248074.60249762,20.256588973049766,-179.9998812864526
5370317.963702418,20.256588973051063,-179.99988398870283
5495408.738576134,20.256588973052295,-179.99988662944236
5623413.251903377,20.25658897305348,-179.9998892100713
5754399.373371452,20.256588973054605,-179.99989173693166
5888436.55355577,20.25658897305568,-179.9998941964395
6025595.860743455,20.256588973056715,-179.99989660482257
6165950.018614695,20.256588973057692,-179.99989895838416
6309573.444801803,20.256588973058633,-179.99990125837212
6456542.290346422,20.256588973059525,-179.99990351097964
6606934.480075824,20.25658897306038,-179.99990570247743
6760829.753919679,20.256588973061195,-179.9999078539248
6918309.709189222,20.25658897306198,-179.99990995153874
7079457.843841233,20.256588973062723,-179.9999120014052
7244359.600749752,20.256588973063437,-179.9999139996373
7413102.413009022,20.25658897306411,-179.99991596221824
7585775.750291681,20.256588973064765,-179.99991787029123
7762471.166286756,20.256588973065384,-179.99991973979166
7943282.34724265,20.25658897306598,-179.9999215717107
8128305.161640823,20.256588973066542,-179.9999233520961
8317637.711026536,20.256588973067082,-179.9999250968154
8511380.382023586,20.2565889730676,-179.99992680182
8709635.899560623,20.256588973068084,-179.99992846801402
8912509.381337266,20.25658897306856,-179.99993009628082
9120108.393558905,20.256588973069007,-179.99993168748372
9332543.007969713,20.256588973069437,-179.99993324246643
9549925.860214157,20.256588973069842,-179.9999347620534
9772372.2095579,20.256588973070237,-179.99993624705039
9999999.999999788,20.256588973070606,-179.99993769824468
10232929.922807323,20.256588973070965,-179.99993911640576
10471285.48050877,20.256588973071302,-179.99994050228557
10715193.052375834,20.256588973071633,-179.9999418566189
10964781.961431615,20.256588973071942,-179.99994318012384
11220184.543019393,20.25658897307224,-179.99994447350213
11481536.21496858,20.25658897307252,-179.99994573743953
11748975.549395043,20.256588973072795,-179.99994698255355
12022644.346173871,20.256588973073054,-179.99994817965705
12302687.708123552,20.256588973073303,-179.99994935923206
12589254.117941402,20.256588973073534,-179.99995051195668
12882495.516931063,20.25658897307376,-179.9999516384421
13182567.385563787,20.256588973073978,-179.99995273928556
13489628.825916246,20.256588973074177,-179.99995381507074
13803842.64602855,20.256588973074376,-179.99995486636809
14125375.446227238,20.256588973074557,-179.99995589373498
14454397.707458962,20.25658897307474,-179.99995689771615
14791083.881681753,20.25658897307491,-179.9999578788439
15135612.484361753,20.256588973075075,-179.99995883763847
15488166.189124476,20.256588973075228,-179.99995978455556
15848931.92461079,20.25658897307538,-179.99996069024994
16218100.973588945,20.256588973075523,-179.99996158504905
16595869.074375244,20.25658897307565,-179.99996245948012
16982436.524617072,20.256588973075786,-179.9999633140067
17378008.287493374,20.256588973075907,-179.99996414908182
17782794.10038884,20.256588973076028,-179.99996496514837
18197008.58609944,20.25658897307614,-179.99996576263894
18620871.366628267,20.256588973076248,-179.99996656187113
19054607.179632053,20.256588973076347,-179.999967303574
19498445.997580025,20.256588973076447,-179.99996804783555
19952623.14968836,20.25658897307654,-179.9999687751556
20417379.446694847,20.256588973076628,-179.99996948591982
20892961.30853994,20.256588973076717,-179.9999701805051
21379620.895021852,20.256588973076795,-179.99997085927967
21877616.239495046,20.25658897307688,-179.99997152260346
22387211.385682903,20.256588973076948,-179.99997217082813
22908676.527677227,20.256588973077022,-179.99997280429744
23442288.153198704,20.25658897307709,-179.9999734233472
23988329.190194376,20.25658897307715,-179.9999740283057
24547089.15684976,20.256588973077218,-179.9999746194936
25118864.315095246,20.256588973077278,-179.99997521711916
25703957.82768807,20.256588973077335,-179.99997578169928
26302679.918953236,20.25658897307739,-179.99997633342795
26915348.03926856,20.25658897307744,-179.99997685270307
27542287.033381052,20.25658897307749,-179.99997737959987
28183829.31264391,20.256588973077534,-179.99997789450305
28840315.03126542,20.256588973077577,-179.99997839768557
29512092.2666632,20.256588973077623,-179.9999788894143
30199517.20401949,20.256588973077662,-179.9999793699499
30902954.325135216,20.256588973077704,-179.99997983954717
31622776.601683088,20.256588973077733,-179.9999803183498
32359365.692962103,20.256588973077776,-179.99998076681172
33113112.14825837,20.256588973077815,-179.9999811851707
33884415.6139195,20.256588973077847,-179.99998161344848
34673685.04525239,20.256588973077875,-179.9999820319775
35481338.92335676,20.256588973077907,-179.99998244097964
36307805.477009326,20.25658897307793,-179.99998284067172
37153522.90971643,20.25658897307796,-179.99998323126573
38018939.632055275,20.25658897307798,-179.99998365275812
38904514.49942719,20.25658897307801,-179.9999839859831
39810717.055348836,20.25658897307803,-179.99998439029602
40738027.780410364,20.256588973078053,-179.99998470673256
41686938.34703261,20.25658897307808,-179.99998505484984
42657951.88015831,20.256588973078095,-179.999985395043
43651583.22401562,20.256588973078117,-179.9999857274924
44668359.21509531,20.256588973078134,-179.99998605237434
45708818.96148648,20.256588973078152,-179.99998636986106
46773514.12871877,20.25658897307817,-179.9999866801209
47863009.23226276,20.25658897307818,-179.99998702310776
48977881.93684352,20.256588973078202,-179.9999872796142
50118723.36272611,20.256588973078216,-179.99998756916554
51286138.39913534,20.25658897307823,-179.99998785212588
52480746.02497608,20.256588973078244,-179.99998812864527
53703179.63702407,20.25658897307825,-179.9999884386597
54954087.38576122,20.256588973078273,-179.99998866294425
56234132.51903364,20.25658897307828,-179.99998896079654
57543993.733714394,20.256588973078294,-179.99998921298518
58884365.53555757,20.2565889730783,-179.99998941964395
60255958.607434414,20.256588973078316,-179.99998966048227
61659500.186146826,20.256588973078323,-179.9999898958384
63095734.4480179,20.256588973078333,-179.9999901258372
64565422.903464094,20.256588973078337,-179.99999039039
66069344.80075811,20.25658897307835,-179.99999057024775
67608297.53919666,20.256588973078358,-179.99999078489512
69183097.0918921,20.25658897307837,-179.9999909946565
70794578.4384122,20.25658897307838,-179.99999119964315
72443596.00749739,20.256588973078383,-179.99999139996376
74131024.13009009,20.256588973078387,-179.99999159572448
75857757.50291668,20.256588973078394,-179.99999178702913
77624711.66286743,20.256588973078404,-179.99999197397915
79432823.47242635,20.256588973078404,-179.9999921566737
81283051.61640808,20.256588973078415,-179.9999923352096
83176377.11026521,20.25658897307842,-179.99999250968153
85113803.82023571,20.256588973078422,-179.99999268018203
87096358.99560608,20.25658897307843,-179.9999928468014
89125093.81337252,20.256588973078436,-179.9999930096281
91201083.9355889,20.25658897307844,-179.99999316874838
93325430.07969697,20.25658897307844,-179.99999332424665
95499258.60214141,20.256588973078443,-179.99999347620533
97723722.09557883,20.25658897307845,-179.99999362470504
100000000.0,20.25658897307845,-179.99999376982447
